timestamp,ecg_value,bpm,label,hrv,ecg_mean,ecg_std,bpm_range,signal_energy
8917,1.4081,89.93,awake,14.35,1.4117,0.0455,5.36,99.75
8918,0.258,81.7,awake,16.81,0.2491,0.0553,7.62,3.2541
8919,0.594,74.75,light,42.48,0.5919,0.0497,5.67,17.6406
8920,-0.423,60.13,deep,49.27,-0.424,0.0473,7.11,9.0993
8921,0.4959,69.15,light,42.77,0.5017,0.0639,6.02,12.7878
8922,-0.4037,71.05,light,42.85,-0.3949,0.0417,6.24,7.8838
8923,0.0144,72.91,light,41.47,0.019,0.0481,3.42,0.1339
8924,-0.195,71.48,light,36.03,-0.2018,0.0392,9.45,2.1137
8925,1.2775,81.51,light,30.2,1.2818,0.0539,4.89,82.2978
8926,-0.0144,58.77,deep,54.62,-0.0137,0.0567,7.95,0.1704
8927,1.0907,81.22,awake,16.16,1.0877,0.0484,6.6,59.2711
8928,0.5231,60.89,deep,56.02,0.5201,0.0466,4.6,13.6351
8929,-0.0045,65.05,deep,56.06,0.0059,0.0384,8.64,0.0754
8930,-0.2404,73.54,light,25.82,-0.2343,0.0528,5.3,2.8839
8931,-0.4859,71.83,light,29.12,-0.4814,0.0406,6.28,11.6678
8932,0.3748,59.77,deep,57.49,0.3632,0.0493,5.8,6.7182
8933,0.3128,87.21,awake,25.11,0.3282,0.0514,3.72,5.5191
8934,0.0714,61.58,deep,60.66,0.0591,0.05,6.48,0.2994
8935,-0.1968,76.96,light,39.28,-0.1874,0.0507,6.36,1.885
8936,0.0369,58.72,deep,41.7,0.0432,0.0468,7.08,0.203
8937,1.1273,73.41,light,30.13,1.1163,0.0513,6.94,62.4333
8938,0.0145,76.4,light,39.78,0.0168,0.0522,5.85,0.1502
8939,0.0197,77.04,light,40.12,0.0167,0.0504,9.62,0.1408
8940,0.3088,78.28,awake,12.79,0.3147,0.0502,7.23,5.0784
8941,0.2883,74.12,awake,20.84,0.2827,0.0426,8.45,4.0867
8942,0.4228,72.09,light,43.32,0.4229,0.0464,8.17,9.0499
8943,0.24,59.94,deep,48.52,0.2385,0.056,4.24,3.0018
8944,-0.0363,56.93,deep,40.85,-0.0293,0.044,3.77,0.1395
8945,0.5617,61.06,deep,60.06,0.5512,0.0527,9.97,15.3321
8946,0.2441,82.2,awake,22.3,0.2475,0.046,6.66,3.1686
8947,-0.2403,76.69,light,35.8,-0.2398,0.0492,5.6,2.9952
8948,-0.3203,86.65,awake,12.93,-0.3082,0.0563,8.05,4.9086
8949,1.3924,82.08,awake,23.03,1.3919,0.057,7.41,97.0322
8950,1.4097,78.75,awake,16.3,1.4118,0.0407,8.92,99.7454
8951,0.6591,85.42,awake,16.65,0.643,0.0541,3.89,20.816
8952,0.6457,60.98,deep,72.8,0.6452,0.0386,7.25,20.8872
8953,-0.0709,57.79,deep,56.77,-0.0675,0.0584,4.18,0.398
8954,0.7728,74.78,light,29.3,0.7744,0.0524,8.57,30.1223
8955,0.7674,62.47,deep,51.36,0.7644,0.0462,9.75,29.3218
8956,-0.9338,60.17,deep,52.36,-0.9397,0.05,5.07,44.2727
8957,-1.3211,78.31,awake,19.56,-1.3285,0.0466,3.37,88.3593
8958,-0.1347,59.27,deep,51.51,-0.1408,0.0567,9.2,1.1513
8959,1.4617,84.79,awake,18.89,1.4473,0.0506,5.15,104.8687
8960,0.563,58.97,deep,49.56,0.5599,0.0513,3.96,15.8033
8961,0.3271,85.59,awake,27.07,0.3198,0.0544,7.05,5.2618
8962,-0.228,76.97,light,37.83,-0.2275,0.0477,3.4,2.7026
8963,0.7932,56.93,deep,53.32,0.7938,0.0532,5.13,31.645
8964,-0.2384,82.7,awake,20.17,-0.242,0.047,8.6,3.0379
8965,-1.2966,87.06,awake,15.85,-1.2947,0.0511,3.82,83.9422
8966,-0.5368,62.23,deep,51.65,-0.5498,0.0477,8.29,15.226
8967,0.6916,74.76,light,28.26,0.6841,0.0483,4.66,23.517
8968,-1.5743,75.93,light,35.8,-1.5667,0.0564,5.52,122.8937
8969,0.9051,80.37,light,41.6,0.9086,0.0466,5.81,41.3842
8970,0.0166,89.25,awake,9.88,0.0145,0.0466,6.75,0.1191
8971,0.1887,88.3,awake,32.77,0.2107,0.0457,6.99,2.3235
8972,0.4454,61.43,deep,58.56,0.433,0.0388,8.95,9.4498
8973,1.0119,78.37,light,50.69,1.0174,0.0502,4.2,51.8855
8974,0.7234,84.52,awake,25.83,0.7256,0.0419,5.15,26.4141
8975,0.9652,86.31,awake,15.24,0.9785,0.0406,7.8,47.9571
8976,-0.4007,76.92,awake,21.44,-0.4019,0.0455,5.55,8.18
8977,-0.5268,75.87,light,34.81,-0.5311,0.0519,5.22,14.24
8978,0.2426,73.35,light,38.33,0.2391,0.0417,5.33,2.9445
8979,-1.25,77.6,light,24.95,-1.2494,0.0514,9.39,78.1871
8980,0.5646,78.55,awake,22.42,0.5686,0.0495,3.14,16.2884
8981,-0.3036,58.75,deep,51.08,-0.3005,0.0493,6.38,4.6377
8982,0.1049,58.85,deep,56.67,0.099,0.0566,3.26,0.65
8983,-0.3027,61.63,deep,47.46,-0.3117,0.0438,6.35,4.9548
8984,-0.189,57.9,deep,63.56,-0.1757,0.0481,7.2,1.6591
8985,1.3732,83.9,awake,22.76,1.3709,0.0474,7.05,94.0761
8986,0.3582,61.76,deep,41.4,0.3613,0.0457,3.98,6.6318
8987,0.1697,84.42,awake,11.32,0.1742,0.0363,8.31,1.5838
8988,0.3246,83.8,awake,25.06,0.3155,0.0463,9.45,5.0835
8989,-0.5155,62.76,deep,59.1,-0.5142,0.0515,7.35,13.3526
8990,0.0439,80.47,awake,11.11,0.0492,0.0562,9.48,0.2789
8991,-0.4906,86.07,awake,17.76,-0.4996,0.0484,5.49,12.5981
8992,-0.0728,61.06,deep,62.08,-0.0763,0.0607,5.79,0.4756
8993,0.783,56.46,deep,63.07,0.7869,0.0494,7.97,31.0803
8994,-0.4055,79.02,light,42.4,-0.4069,0.0448,3.56,8.3772
8995,-0.1395,77.12,light,32.25,-0.1357,0.0534,3.96,1.0634
8996,0.5521,72.77,light,33.24,0.5503,0.0465,8.27,15.2506
8997,-0.1424,86.59,awake,21.84,-0.1421,0.042,6.96,1.0972
8998,-0.1412,89.58,awake,13.21,-0.1458,0.0526,3.78,1.2016
8999,-0.4884,70.21,light,32.03,-0.4895,0.0617,9.65,12.1721
9000,0.6673,71.65,light,41.6,0.6643,0.0343,7.3,22.1264
9001,0.4286,84.01,light,41.65,0.4385,0.0457,5.28,9.7203
9002,0.13,60.61,deep,54.72,0.1241,0.0414,3.75,0.8561
9003,0.5146,62.48,deep,58.63,0.5165,0.0483,6.56,13.4573
9004,-0.2701,83.89,awake,24.78,-0.2751,0.054,3.5,3.9305
9005,-0.286,63.32,deep,56.39,-0.2781,0.0538,9.36,4.0101
9006,0.9937,59.26,deep,52.2,0.993,0.0423,3.48,49.3957
9007,-0.5472,61.45,deep,76.57,-0.5434,0.0454,8.44,14.8649
9008,0.5025,58.53,deep,54.59,0.4917,0.0454,7.74,12.1923
9009,-0.5498,89.8,awake,18.8,-0.5559,0.0447,4.18,15.5484
9010,-0.1744,72.05,light,30.49,-0.1709,0.0524,6.0,1.598
9011,0.6007,73.94,light,36.85,0.5956,0.0473,8.59,17.849
9012,0.7044,77.42,light,45.45,0.7037,0.0487,9.46,24.8791
9013,-0.7635,61.33,deep,66.2,-0.7704,0.0531,3.82,29.8181
9014,-0.4539,88.36,awake,13.68,-0.4543,0.0528,7.22,10.4593
9015,0.1651,59.19,deep,44.84,0.1578,0.053,7.04,1.3852
9016,-0.5638,61.34,deep,54.09,-0.5677,0.0481,5.97,16.2301
9017,0.9817,60.58,deep,67.84,0.9821,0.054,5.12,48.3685
9018,-0.0044,58.33,deep,32.25,-0.0181,0.0483,6.56,0.133
9019,0.0736,58.37,deep,31.03,0.0733,0.0619,3.32,0.4601
9020,-0.8724,95.82,awake,20.39,-0.8671,0.0533,4.59,37.7369
9021,0.368,56.5,deep,50.18,0.3804,0.0456,7.8,7.3393
9022,-0.3131,55.66,deep,61.29,-0.3139,0.0535,7.78,5.0703
9023,0.0819,74.41,light,38.19,0.0862,0.0549,9.92,0.5226
9024,0.6336,81.87,awake,21.33,0.6199,0.0442,7.25,19.3084
9025,0.1874,76.3,light,37.31,0.1864,0.0476,6.65,1.85
9026,-0.5293,72.37,light,32.52,-0.5468,0.0446,4.24,15.0509
9027,0.4458,80.15,awake,15.79,0.4364,0.0527,4.82,9.6591
9028,-0.6191,62.24,deep,44.07,-0.619,0.0492,7.08,19.2773
9029,-0.3588,77.9,light,35.54,-0.3574,0.0509,3.22,6.516
9030,-0.0627,85.81,awake,26.44,-0.0563,0.0461,4.64,0.2649
9031,-1.0904,60.04,deep,58.95,-1.0824,0.0497,7.67,58.6981
9032,0.1854,83.21,awake,20.43,0.1768,0.0446,3.88,1.6616
9033,-0.0726,74.81,light,40.38,-0.0632,0.0526,8.3,0.338
9034,0.5941,92.18,awake,11.18,0.6019,0.051,4.75,18.2452
9035,0.2201,61.66,deep,62.71,0.227,0.0467,4.03,2.6851
9036,0.5384,76.21,light,37.34,0.5389,0.0555,5.87,14.6751
9037,-0.6873,60.5,deep,54.11,-0.6804,0.0497,9.85,23.2707
9038,0.6657,89.24,awake,20.41,0.6555,0.0486,7.23,21.6003
9039,-0.4757,78.57,awake,22.55,-0.4704,0.0534,5.78,11.2065
9040,-0.4294,64.57,deep,51.94,-0.445,0.0519,5.56,10.0373
9041,1.0286,90.63,awake,16.35,1.022,0.0441,6.24,52.3244
9042,0.6178,56.8,deep,50.63,0.6201,0.0436,7.1,19.3206
9043,0.3603,62.62,deep,46.88,0.3567,0.0476,3.87,6.4744
9044,0.1479,80.17,light,35.8,0.1417,0.0454,8.18,1.1073
9045,0.1967,84.18,awake,21.91,0.207,0.0486,5.27,2.2611
9046,0.6794,82.77,awake,24.35,0.6864,0.052,5.48,23.6889
9047,-0.2445,59.83,deep,63.52,-0.2463,0.0507,3.51,3.1622
9048,1.695,85.65,awake,19.22,1.6996,0.0428,3.52,144.5204
9049,0.3758,60.37,deep,69.1,0.3743,0.0549,9.9,7.1549
9050,-0.947,88.9,awake,23.18,-0.9502,0.0438,9.4,45.2383
9051,-0.2288,88.25,awake,22.46,-0.2286,0.0402,3.71,2.6936
9052,0.5014,60.86,deep,49.0,0.4925,0.0516,8.04,12.2612
9053,-0.9831,87.71,awake,21.16,-0.9841,0.0399,3.07,48.5012
9054,0.4595,75.84,awake,14.53,0.4558,0.0502,6.72,10.5134
9055,-0.9895,75.76,light,34.46,-0.992,0.0486,9.46,49.3173
9056,-0.0566,61.81,deep,63.47,-0.0492,0.0598,4.58,0.2997
9057,0.0696,90.95,awake,12.45,0.0751,0.054,9.58,0.4282
9058,-0.1841,78.17,light,28.67,-0.1923,0.0481,3.55,1.9652
9059,-1.7141,72.13,light,35.61,-1.7105,0.0528,7.95,146.4328
9060,0.3911,58.83,deep,58.6,0.3957,0.0532,7.41,7.9719
9061,0.8834,72.49,light,38.59,0.8877,0.0433,8.12,39.4951
9062,-0.5386,58.8,deep,69.67,-0.5308,0.0419,9.6,14.1745
9063,-1.0713,77.44,light,22.49,-1.0777,0.0511,3.85,58.2009
9064,0.7142,82.38,awake,14.51,0.7258,0.0568,6.98,26.504
9065,1.0318,74.48,light,55.42,1.0326,0.0434,9.08,53.4114
9066,0.0575,61.3,deep,57.27,0.055,0.0518,8.21,0.2859
9067,-0.4513,61.09,deep,39.13,-0.4432,0.0454,9.46,9.925
9068,0.3309,76.8,awake,16.15,0.3333,0.0454,5.75,5.6564
9069,1.2629,61.31,deep,58.1,1.2623,0.0542,6.74,79.8149
9070,-0.2886,58.39,deep,46.3,-0.2859,0.047,5.44,4.1977
9071,-0.7866,61.95,deep,59.14,-0.7923,0.0526,5.12,31.5219
9072,-0.5882,61.07,deep,55.07,-0.5905,0.048,6.1,17.5498
9073,-0.0488,80.97,light,45.47,-0.0489,0.0442,9.3,0.2171
9074,0.3658,59.61,deep,54.11,0.3595,0.0447,3.83,6.5627
9075,0.1057,75.08,awake,10.38,0.1057,0.0522,7.65,0.6953
9076,-1.3599,86.29,awake,19.53,-1.3545,0.0499,8.71,91.8621
9077,0.2274,77.89,awake,24.81,0.2271,0.0433,5.31,2.6719
9078,-0.027,71.92,light,40.8,-0.0263,0.0471,5.76,0.1455
9079,-0.3083,59.59,deep,48.06,-0.3006,0.0528,7.16,4.6575
9080,-0.1755,76.11,light,41.08,-0.1704,0.0528,7.85,1.5911
9081,1.3033,86.84,awake,22.56,1.3047,0.0607,8.05,85.2924
9082,-1.1822,80.74,awake,18.23,-1.1816,0.0474,8.23,69.9193
9083,0.5431,92.73,awake,20.0,0.5329,0.0448,6.31,14.297
9084,-1.1484,71.71,light,44.97,-1.1478,0.0471,5.47,65.9784
9085,0.8646,81.14,awake,18.68,0.8589,0.0529,9.03,37.0211
9086,-0.9864,85.08,awake,16.99,-0.9829,0.0517,5.41,48.4424
9087,-0.4643,59.64,deep,44.44,-0.4636,0.0423,4.27,10.8378
9088,0.6592,92.55,awake,12.64,0.6685,0.0508,9.84,22.4766
9089,0.0565,91.31,awake,16.78,0.0459,0.0522,6.82,0.2416
9090,-0.6317,74.98,light,32.24,-0.6374,0.0472,9.66,20.4273
9091,0.1895,81.73,awake,27.57,0.1916,0.0465,6.83,1.9432
9092,0.6503,72.86,light,37.49,0.6544,0.0518,3.54,21.5491
9093,0.0818,79.75,awake,23.08,0.0822,0.0493,7.85,0.4592
9094,-0.423,62.84,deep,55.92,-0.418,0.0505,5.72,8.8632
9095,0.0443,59.36,deep,57.47,0.0391,0.0499,7.84,0.2009
9096,-0.8633,75.68,light,35.02,-0.8562,0.0473,3.13,36.7642
9097,1.0016,76.27,light,37.46,1.0015,0.0581,3.31,50.3148
9098,0.7868,80.69,light,27.46,0.7831,0.047,7.39,30.7731
9099,-0.5452,64.29,deep,68.75,-0.5459,0.0506,8.1,15.0295
9100,-0.4752,59.55,deep,56.51,-0.4559,0.0572,9.64,10.5536
9101,-0.9251,91.38,awake,21.39,-0.9269,0.0519,7.62,43.0883
9102,0.4266,87.97,awake,25.9,0.4262,0.0479,4.28,9.1953
9103,0.1869,73.57,light,27.68,0.1821,0.0486,8.06,1.7757
9104,-0.3219,75.97,light,30.32,-0.323,0.043,3.98,5.3088
9105,-0.1973,59.18,deep,55.82,-0.203,0.0413,9.55,2.1466
9106,0.4269,77.23,light,43.7,0.4152,0.0457,6.51,8.722
9107,-0.8609,88.29,awake,21.55,-0.8572,0.0512,4.95,36.8748
9108,-0.7992,80.43,awake,22.86,-0.8034,0.0464,3.57,32.3781
9109,-0.6578,76.97,light,42.94,-0.657,0.051,9.15,21.7123
9110,1.2897,85.57,awake,18.23,1.2853,0.0457,9.23,82.7019
9111,0.7103,78.24,light,31.19,0.7037,0.0478,6.16,24.877
9112,0.3206,71.28,light,36.15,0.3169,0.0436,5.7,5.1147
9113,1.3377,60.55,deep,62.83,1.3338,0.0479,6.88,89.068
9114,-0.0256,85.31,awake,13.93,-0.0221,0.0503,6.58,0.1509
9115,-0.6683,60.96,deep,50.26,-0.6723,0.0487,4.29,22.7189
9116,-0.4409,60.02,deep,59.08,-0.4506,0.0515,7.28,10.2857
9117,0.0642,76.34,light,31.25,0.0609,0.0457,3.59,0.2896
9118,-0.042,80.43,awake,24.35,-0.0427,0.0474,9.83,0.2034
9119,-0.2283,70.61,light,39.47,-0.2454,0.0514,7.93,3.1432
9120,0.2631,71.68,light,38.52,0.2576,0.0429,4.09,3.4087
9121,-0.6882,74.6,light,22.89,-0.6782,0.0456,4.24,23.1021
9122,-0.3804,79.34,light,32.6,-0.3663,0.0467,9.66,6.819
9123,-0.5293,73.29,light,27.38,-0.5231,0.0519,8.31,13.8164
9124,-1.4185,75.07,light,42.66,-1.4243,0.0539,4.38,101.577
9125,-0.0889,59.11,deep,54.43,-0.0823,0.0518,6.49,0.4725
9126,0.4671,77.45,awake,24.09,0.4649,0.0458,8.6,10.9122
9127,-0.0432,74.25,light,25.08,-0.0393,0.0538,8.18,0.2221
9128,0.4511,89.73,awake,17.25,0.4576,0.051,7.86,10.6007
9129,0.1027,75.29,light,29.69,0.0981,0.0563,9.64,0.6401
9130,-0.6831,75.85,light,31.33,-0.6746,0.0499,5.45,22.8773
9131,0.7756,61.57,deep,54.57,0.7744,0.0421,4.16,30.0771
9132,0.0792,83.1,awake,17.59,0.075,0.0412,4.64,0.3663
9133,-0.7828,87.99,awake,16.89,-0.794,0.0469,4.5,31.6301
9134,-0.4246,76.41,light,34.78,-0.4216,0.0502,4.4,9.0145
9135,-0.7055,60.03,deep,52.5,-0.6997,0.0542,3.47,24.6258
9136,0.3999,61.24,deep,41.28,0.3953,0.0508,9.1,7.9414
9137,-0.3979,75.42,light,37.79,-0.4002,0.0535,4.79,8.1527
9138,-0.2435,87.22,awake,17.11,-0.2566,0.0436,4.3,3.3886
9139,-0.2195,78.13,light,28.76,-0.2236,0.0499,3.5,2.6253
9140,0.5569,79.0,light,36.4,0.5573,0.0538,4.85,15.673
9141,-0.9698,81.71,awake,17.05,-0.9668,0.0491,8.43,46.8566
9142,-0.4383,60.81,deep,54.88,-0.4301,0.0535,8.54,9.3913
9143,-1.4295,70.75,light,37.41,-1.4342,0.0466,9.45,102.9615
9144,-0.5017,71.61,light,39.72,-0.5099,0.0382,7.46,13.074
9145,-0.9718,59.41,deep,59.62,-0.9558,0.0539,7.11,45.8203
9146,-0.2445,90.97,awake,14.26,-0.237,0.0507,3.48,2.9363
9147,-0.3757,86.67,awake,17.27,-0.3747,0.0548,3.39,7.1716
9148,0.6892,60.16,deep,70.0,0.6985,0.0494,4.16,24.5155
9149,1.1798,87.33,awake,20.6,1.1777,0.0454,8.91,69.4534
9150,-0.3536,76.47,light,39.08,-0.3626,0.056,5.11,6.7317
9151,0.7849,76.21,light,43.95,0.8,0.0504,5.14,32.1259
9152,0.2286,80.94,light,28.88,0.2437,0.0495,3.04,3.0916
9153,0.5539,73.26,light,39.19,0.5415,0.0446,9.5,14.7603
9154,-0.0894,86.4,awake,20.49,-0.0981,0.0547,7.7,0.631
9155,-0.0675,73.51,light,35.71,-0.0651,0.0451,7.95,0.3138
9156,0.7721,80.77,awake,19.05,0.7752,0.0551,4.43,30.198
9157,1.0161,79.07,awake,12.55,1.0152,0.0472,8.39,51.6391
9158,-0.2887,76.16,light,42.15,-0.2891,0.0432,8.82,4.2718
9159,-0.1933,79.42,light,36.12,-0.1853,0.045,9.86,1.8184
9160,0.243,73.72,light,50.46,0.2404,0.0424,6.96,2.9806
9161,0.6719,61.24,deep,42.92,0.689,0.045,7.12,23.8382
9162,0.0997,60.91,deep,52.24,0.1054,0.0499,7.88,0.6796
9163,-0.058,62.62,deep,47.34,-0.0651,0.0508,9.56,0.3408
9164,0.7597,75.84,light,34.23,0.7577,0.0456,3.02,28.8086
9165,-0.4497,76.88,light,39.23,-0.4483,0.0516,9.82,10.1803
9166,0.394,81.03,awake,11.82,0.3948,0.0532,4.82,7.9362
9167,0.1127,70.34,light,31.24,0.1122,0.0474,5.72,0.7416
9168,0.7819,60.05,deep,46.86,0.7915,0.055,3.05,31.4773
9169,-0.1952,82.24,awake,24.51,-0.1973,0.051,3.49,2.0774
9170,-0.108,59.55,deep,48.88,-0.1065,0.0465,6.94,0.6752
9171,0.4188,58.71,deep,52.25,0.4199,0.0345,9.85,8.8762
9172,0.2482,58.76,deep,69.99,0.2319,0.0405,9.89,2.7711
9173,1.1124,72.99,light,27.51,1.1048,0.04,7.94,61.1133
9174,0.6941,85.02,awake,21.89,0.6797,0.0532,7.46,23.2405
9175,-0.1257,78.95,awake,18.32,-0.1242,0.0569,8.55,0.9335
9176,0.6996,82.58,awake,17.64,0.7008,0.0423,7.7,24.6474
9177,0.8983,83.01,awake,25.27,0.8994,0.0365,7.51,40.5085
9178,-0.264,58.81,deep,46.65,-0.2741,0.0476,5.53,3.8689
9179,-0.2154,57.73,deep,63.9,-0.2032,0.0409,6.39,2.1481
9180,0.4366,62.45,deep,74.68,0.424,0.0479,8.54,9.1013
9181,0.1142,80.53,awake,24.95,0.1192,0.0527,5.12,0.8494
9182,0.0619,84.45,awake,10.67,0.05,0.0571,7.71,0.2881
9183,-0.0363,82.96,light,38.94,-0.0352,0.0378,4.98,0.1337
9184,0.1023,75.72,light,38.78,0.0984,0.0509,3.2,0.6143
9185,0.6278,73.72,light,26.86,0.6274,0.0499,4.69,19.8069
9186,-0.6604,63.36,deep,49.31,-0.6676,0.0486,8.74,22.4043
9187,-0.7684,60.35,deep,42.85,-0.7679,0.0514,5.44,29.6147
9188,1.6918,83.82,awake,18.59,1.6972,0.0475,8.18,144.1361
9189,-0.0587,73.08,light,36.75,-0.0647,0.0528,7.6,0.3482
9190,0.8033,59.68,deep,53.87,0.8015,0.054,3.44,32.2626
9191,0.5103,74.93,light,24.56,0.5032,0.0493,6.66,12.7844
9192,0.8212,89.69,awake,32.56,0.8148,0.0587,9.6,33.3634
9193,0.2125,59.48,deep,36.89,0.2158,0.0463,9.51,2.436
9194,1.3779,75.11,light,33.24,1.3735,0.0509,3.48,94.455
9195,-0.464,86.64,awake,28.87,-0.4539,0.0489,6.12,10.4198
9196,-0.618,61.83,deep,52.3,-0.606,0.055,3.76,18.5137
9197,0.2827,59.34,deep,52.04,0.2825,0.053,8.91,4.1319
9198,0.2451,58.88,deep,64.85,0.2468,0.0449,3.53,3.1457
9199,-0.644,78.06,light,30.99,-0.6467,0.0552,9.76,21.0664
9200,-0.3758,58.51,deep,59.39,-0.3852,0.0471,3.99,7.5305
9201,0.1151,60.05,deep,61.29,0.1073,0.0491,5.75,0.6964
9202,0.21,60.11,deep,60.75,0.2211,0.0481,9.15,2.5595
9203,-0.5469,62.47,deep,58.19,-0.5392,0.0529,3.85,14.6778
9204,1.0171,75.47,light,32.05,1.0308,0.0517,8.91,53.2629
9205,0.3526,86.41,awake,15.53,0.3518,0.0506,4.32,6.3156
9206,-0.2746,83.56,awake,23.28,-0.2806,0.0535,9.73,4.0809
9207,0.3701,88.52,awake,19.86,0.3585,0.0469,5.7,6.5377
9208,-0.1217,92.14,awake,22.19,-0.121,0.0488,5.69,0.8511
9209,-0.4834,58.17,deep,66.65,-0.4873,0.0571,6.85,12.0366
9210,0.2225,61.47,deep,52.83,0.2234,0.0574,8.1,2.6609
9211,1.0723,74.95,light,32.49,1.0567,0.0467,4.42,55.9428
9212,-0.0973,59.75,deep,46.24,-0.0994,0.0496,4.07,0.6166
9213,-0.0488,84.7,awake,14.75,-0.0531,0.0496,8.91,0.264
9214,0.0784,83.42,awake,23.0,0.0837,0.0404,8.52,0.4323
9215,0.512,87.92,awake,23.26,0.4944,0.0544,4.32,12.3704
9216,-0.3848,58.74,deep,62.41,-0.3858,0.0502,9.54,7.5696
9217,-0.8623,77.61,light,36.08,-0.8667,0.0441,9.71,37.6578
9218,1.0372,82.66,awake,17.08,1.0343,0.0532,4.31,53.6279
9219,-0.1169,79.17,awake,17.87,-0.1186,0.0473,5.05,0.8154
9220,-0.5548,59.11,deep,44.99,-0.5716,0.0464,8.89,16.4439
9221,0.1646,62.2,deep,68.96,0.1687,0.051,7.28,1.5531
9222,0.0227,69.99,light,33.57,0.0278,0.0429,8.98,0.1305
9223,-0.3958,87.22,awake,24.32,-0.3985,0.0494,5.4,8.0632
9224,-0.0323,74.11,light,38.42,-0.0338,0.0498,4.4,0.1814
9225,1.3366,79.98,light,31.65,1.3356,0.0547,8.81,89.3434
9226,0.2682,74.72,light,34.05,0.2693,0.0476,9.5,3.7395
9227,-1.0154,61.31,deep,45.98,-1.0095,0.0465,3.72,51.0633
9228,0.0136,84.29,awake,16.39,0.0053,0.0456,6.69,0.1052
9229,0.4713,75.38,light,46.31,0.4733,0.0561,6.92,11.3595
9230,0.0614,87.69,awake,16.13,0.0602,0.0471,4.0,0.2919
9231,0.9798,82.95,awake,17.28,0.9837,0.0545,6.51,48.5284
9232,-0.6492,86.0,awake,29.43,-0.6514,0.0462,4.22,21.321
9233,-0.1601,58.09,deep,57.33,-0.1502,0.049,4.42,1.2483
9234,0.1493,58.96,deep,47.68,0.1477,0.0539,8.75,1.2358
9235,0.3488,87.12,awake,13.4,0.3443,0.0551,9.22,6.0779
9236,1.2137,82.06,awake,16.64,1.2158,0.0528,6.83,74.0433
9237,0.4211,76.14,light,42.67,0.4194,0.0428,8.48,8.8857
9238,0.9629,76.07,awake,28.35,0.9617,0.0528,8.34,46.3808
9239,0.2883,58.68,deep,48.83,0.2899,0.0507,8.12,4.3317
9240,-1.351,77.31,light,28.24,-1.3558,0.0436,4.74,92.0002
9241,0.4924,59.38,deep,63.45,0.4878,0.0399,6.96,11.9753
9242,1.0343,84.16,awake,14.88,1.0417,0.0476,9.78,54.3743
9243,0.7109,80.24,light,21.52,0.7132,0.0436,4.76,25.5302
9244,-0.3022,58.1,deep,49.71,-0.3154,0.0473,4.42,5.0844
9245,0.4899,60.36,deep,59.57,0.493,0.0531,6.63,12.2954
9246,-0.2107,60.06,deep,41.15,-0.2147,0.0511,9.37,2.4355
9247,-0.3634,85.63,awake,21.02,-0.3784,0.0518,5.67,7.2955
9248,-0.1502,76.94,awake,13.54,-0.1574,0.0563,9.96,1.3966
9249,-0.7095,77.43,light,30.96,-0.6949,0.0434,8.3,24.2403
9250,0.3024,77.44,light,35.06,0.2995,0.0454,8.1,4.5887
9251,-0.0534,84.49,awake,28.18,-0.0604,0.0405,5.78,0.2645
9252,0.3795,80.15,light,43.13,0.3934,0.0448,9.45,7.8397
9253,0.9538,89.75,awake,23.97,0.9377,0.0455,3.76,44.0648
9254,1.4642,87.18,awake,21.25,1.4464,0.0432,4.27,104.6998
9255,-0.4868,84.72,awake,21.5,-0.5083,0.0441,5.69,13.0165
9256,1.1353,76.35,light,35.03,1.1315,0.0488,5.83,64.1318
9257,0.9894,77.4,light,36.2,0.9945,0.0456,8.25,49.5597
9258,-0.5043,87.91,awake,19.99,-0.5107,0.0558,7.8,13.1977
9259,0.3623,75.7,light,29.06,0.361,0.0461,6.38,6.6225
9260,-0.6175,58.44,deep,54.98,-0.6147,0.0433,8.33,18.9893
9261,-0.8167,82.19,awake,17.7,-0.8173,0.0482,8.19,33.5173
9262,-0.124,58.15,deep,56.6,-0.1314,0.0558,4.81,1.019
9263,-0.1877,72.13,light,33.23,-0.1819,0.056,9.58,1.8107
9264,-0.9372,81.56,awake,17.96,-0.947,0.0497,7.34,44.96
9265,-0.0656,74.25,light,27.79,-0.0565,0.0538,3.19,0.3046
9266,0.274,87.02,awake,33.74,0.2794,0.0589,3.5,4.0769
9267,-0.0624,57.83,deep,44.99,-0.0611,0.0491,7.33,0.307
9268,0.3433,61.42,deep,60.32,0.3372,0.045,4.02,5.7867
9269,1.035,91.33,awake,17.45,1.0369,0.0401,4.49,53.8403
9270,0.2152,93.04,awake,18.15,0.2197,0.0494,7.81,2.535
9271,0.2101,57.93,deep,53.28,0.2118,0.0402,5.51,2.3238
9272,0.3515,73.97,light,40.19,0.3558,0.0497,6.26,6.4533
9273,0.7529,62.65,deep,41.95,0.7504,0.0464,9.71,28.2649
9274,-0.7441,74.38,light,56.58,-0.7494,0.0454,8.63,28.1808
9275,-0.1526,61.84,deep,53.99,-0.1435,0.0631,8.58,1.2286
9276,-1.5796,70.88,light,31.25,-1.5765,0.054,7.2,124.4211
9277,-0.4136,76.08,light,39.45,-0.4158,0.0446,7.05,8.7421
9278,0.3536,86.13,awake,17.73,0.3619,0.0491,5.12,6.6694
9279,0.3027,61.56,deep,60.57,0.3037,0.0493,4.16,4.7328
9280,0.7259,73.37,light,30.53,0.7171,0.0491,5.18,25.8336
